setting,id,n_states,n_questions,total_question_chars,total_question_tokens,mean_question_chars,rubric_points,final_correct,expected_answer,final_response_chars,path_length,displacement,spiral_ratio,max_radius,mean_radius,radial_growth,radial_volatility,return_fraction,local_excess_mean,local_excess_total,turn_curvature,efficiency
AskMind,8f91a8885b5e386fd0bf142aff7ea132aa665a53e9e6c30b1ff88b322e3de9bf,2,1,214,36,214.0,3,1,5,648,0.6920516701552881,0.6920516701552881,1.0,0.6920516701552881,0.34602583507764406,0.6920516701552881,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,833634f0bb00429e7d9ecdccf3030bb2befb31362c84347b8f128826a16fa78b,2,1,129,22,129.0,3,1,4032,762,0.9817504213483227,0.9817504213483227,1.0,0.9817504213483227,0.49087521067416146,0.9817504213483225,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,bfb5358ad2c4173d6de2995990addb1e6b868ec93a1ce859ef1ef1ade7952177,2,1,154,26,154.0,3,1,1,956,0.5739105987699074,0.5739105987699074,1.0,0.5739105987699074,0.2869552993849537,0.5739105987699074,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,ebf460b07a831baeca386f75904c49300e6a270dda1df5b91a3531fcfc6f8dbb,2,1,139,23,139.0,3,1,42,2171,0.5726919601131146,0.5726919601131146,1.0,0.5726919601131146,0.2863459800565573,0.5726919601131146,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,618641042cd9cae25233383bb8c32bd63af9654459458546be9aa71b3b0cf847,2,1,211,40,211.0,4,1,174,532,0.7241102387730668,0.7241102387730668,1.0,0.7241102387730668,0.3620551193865334,0.7241102387730668,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,42797f3c9b82c34bae52dd91e02f026485f0b927fa8cf649540639ae9b094a0b,2,1,211,35,211.0,3,1,109,1533,0.6899820073962586,0.6899820073962586,1.0,0.6899820073962586,0.3449910036981293,0.6899820073962586,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,d3556e0d1bc0aa83bf65f0531931a755f18f244f83751a060158b492e3cd853e,2,1,168,33,168.0,3,1,9,914,0.8552536849434761,0.8552536849434761,1.0,0.8552536849434761,0.4276268424717381,0.855253684943476,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,5df92f51925090ce67b6743af7a0fa22791f3bc1420c46545286f465949b04db,2,1,184,34,184.0,3,1,925,11432,0.671607451213848,0.671607451213848,1.0,0.671607451213848,0.33580372560692406,0.6716074512138479,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,8bbb69e12be14b5a7806a2b5418b88c37408ee4cfe50a71ea7fea1584cc72a32,2,1,128,25,128.0,4,1,106656,426,0.43816204583869633,0.43816204583869633,1.0,0.43816204583869633,0.2190810229193484,0.4381620458386959,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,272f4f45e38a0e1384d15902dfbef1236a714ba5b5ce2dc9a630ec9779182c3e,2,1,193,31,193.0,3,1,4000,2091,0.5881637398927342,0.5881637398927342,1.0,0.5881637398927342,0.2940818699463671,0.5881637398927342,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,313508ada9b0f99f1d7b2bbece4fe7d80d576d8b537b758a02251de4c4b1836f,2,1,246,45,246.0,3,1,4545,567,0.6257203684523207,0.6257203684523207,1.0,0.6257203684523207,0.31286018422616035,0.6257203684523207,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,a72eafe0dddbc65712b90aa94efcc093788c4cb44365518a93a93b49affa4dc3,2,1,226,39,226.0,3,1,8,826,0.6241749164942945,0.6241749164942945,1.0,0.6241749164942945,0.31208745824714745,0.624174916494294,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,16ed755006a773abb80122e957609f4d2825d65fb51890f04b76a256d8df0c56,2,1,164,29,164.0,3,1,18,464,0.48134070945368124,0.48134070945368124,1.0,0.48134070945368124,0.24067035472684062,0.48134070945368124,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,1c1429d5bf32526d9eac74d3965dcadaaca7f1e378c02e43209b08652baceecf,2,1,165,29,165.0,3,1,16,351,0.4853529137287561,0.4853529137287561,1.0,0.4853529137287561,0.2426764568643781,0.485352913728756,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,e7bd0aeb0c378979ad4ee6e51bcb71b2f507b99d2978d497374778326231dad5,2,1,185,34,185.0,3,1,21,1264,0.7359243662610843,0.7359243662610843,1.0,0.7359243662610843,0.3679621831305422,0.7359243662610842,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,263adbfece7636def696279f03f1dd32515b94fe5d2b9d1077ed4fc61448b058,2,1,184,33,184.0,3,1,13,685,0.7113273686256152,0.7113273686256152,1.0,0.7113273686256152,0.3556636843128076,0.7113273686256152,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,8a683e8cc19110fcbd662ec291a9a26e8bae7fd93738d62756ce9df241704191,2,1,114,22,114.0,3,1,7,230,0.8848702455730111,0.8848702455730111,1.0,0.8848702455730111,0.44243512278650554,0.8848702455730111,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,4c6cf0c40b72f75819faf867477cf14833c18703cb063ca467f6bc49fd63ae4b,2,1,98,19,98.0,3,1,889,808,0.7643475341039087,0.7643475341039087,1.0,0.7643475341039087,0.3821737670519543,0.7643475341039087,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,412cdd8c3d82172622219a34d5c2ded3921b63d8de5a291b07f2e2673ddc0a4c,2,1,194,34,194.0,3,1,7,2074,0.8248754171062329,0.8248754171062329,1.0,0.8248754171062329,0.41243770855311646,0.8248754171062329,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,3a1b7a2c06b9ac9f377817835d1f58f21cb601e6276ecdd84e6e779997248f2c,2,1,101,15,101.0,4,1,6,168,0.9662931722830257,0.9662931722830257,1.0,0.9662931722830257,0.48314658614151285,0.9662931722830257,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,f6d06ae2b1e8fda13ab9e9fe2123801b2833dfb1666673750452a9c80d545626,2,1,181,30,181.0,3,1,126,8762,0.7002057778571241,0.7002057778571241,1.0,0.7002057778571241,0.35010288892856206,0.7002057778571241,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,eaad5dd8f7787f00260856fc03d596214332a76f111453819495fab51cec396b,2,1,120,23,120.0,3,1,1395,552,0.8487494639808534,0.8487494639808534,1.0,0.8487494639808534,0.4243747319904267,0.8487494639808534,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,8cdd8475f1ac6ccba07d291a19a76eab6af0b548f6d67266a5e3a82750f533fe,2,1,159,29,159.0,3,1,6,840,0.4879693580338207,0.4879693580338207,1.0,0.4879693580338207,0.24398467901691034,0.4879693580338207,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,d86814bdafa44bc3260a3295fafbca4d60455ceba7e374a376e28a92acc33566,2,1,235,51,235.0,3,1,9,334,0.49383101788640016,0.49383101788640016,1.0,0.49383101788640016,0.24691550894320008,0.49383101788640016,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,4ba5c3419e1c691091862140c8500e58756df63b40cd139a0554d8fcead74f6f,2,1,146,23,146.0,3,1,5,816,0.6296107336641894,0.6296107336641894,1.0,0.6296107336641894,0.3148053668320947,0.6296107336641894,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,4a5551928b4520043ad73e253d595ee6fd214292181ed64560cc107a27107efc,2,1,266,50,266.0,3,1,10,548,0.4949757629398458,0.4949757629398458,1.0,0.4949757629398458,0.2474878814699229,0.4949757629398458,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,bb3fe3b27e98583f23e1c885886e3f2ebbac7c96c2f5ae0e806b35f6479077ca,2,1,114,21,114.0,2,1,3214,580,0.5928658583762111,0.5928658583762111,1.0,0.5928658583762111,0.29643292918810565,0.5928658583762109,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,97bbf6d8c6ec30263930202d528c00aa9ecf612967f028230b4e5122d72ff557,2,1,231,43,231.0,3,1,14,813,0.658304873638944,0.658304873638944,1.0,0.658304873638944,0.329152436819472,0.658304873638944,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,6aaef778547ca9635fa69f61ae76245989aa7ac9771180544a7f91dc6d9250be,2,1,260,44,260.0,3,1,2301,823,0.6993673924043429,0.6993673924043429,1.0,0.6993673924043429,0.34968369620217143,0.6993673924043429,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,660798f452c0ed2679250532a7a3884fe45ad82d50ff2a0115f74c1aa05f6faa,2,1,186,32,186.0,2,1,8,2092,0.7420590825703577,0.7420590825703577,1.0,0.7420590825703577,0.37102954128517884,0.7420590825703577,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,c07056e439b056912f320ce8d660de209cc0ac2889236ad96b805a3ede3f4a83,2,1,92,20,92.0,2,1,168,1366,0.9756727878695256,0.9756727878695256,1.0,0.9756727878695256,0.4878363939347628,0.9756727878695256,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,ae16bead784a2d0b8b419046941a7243a5260f5e3716c6a0ba0f13714ab44c59,2,1,232,41,232.0,3,1,0,503,0.7483273615018542,0.7483273615018542,1.0,0.7483273615018542,0.3741636807509271,0.7483273615018542,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,0108bc5e1983bb602ba05f92d70d9f69f54614aa902270263162389748f1a731,2,1,118,22,118.0,3,1,270,535,0.7982759005042871,0.7982759005042871,1.0,0.7982759005042871,0.39913795025214355,0.7982759005042871,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,4427eafb17734e3b976094eb365be589bb1e2700cb1020b5e20af115791900c3,2,1,234,42,234.0,4,1,100,488,0.6133535816192751,0.6133535816192751,1.0,0.6133535816192751,0.30667679080963756,0.6133535816192751,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,0fd50df9362ac456f95cb65f2afb4d7c5baeeb20c55f4f2e6f5874bd21652bb5,2,1,281,51,281.0,3,1,2,1634,0.7381566263036894,0.7381566263036894,1.0,0.7381566263036894,0.3690783131518448,0.7381566263036892,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,b73c6184bac47269112fae1e2b7b7c2f8dda4c87a16e54ccf17676e8d77ce540,2,1,195,38,195.0,3,1,1680,514,0.5666325311486071,0.5666325311486071,1.0,0.5666325311486071,0.28331626557430356,0.5666325311486071,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,7cf5913fcd0daf5c7030aeb35cfddcdffbc5238f782e97cef56096e2de07ba39,2,1,89,8,89.0,3,1,7,522,0.8652355136147288,0.8652355136147288,1.0,0.8652355136147288,0.4326177568073644,0.8652355136147288,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,81695ec252fa9562d9ad34c0581774090b9626ee3b12747d2c23345d0d00e128,2,1,226,40,226.0,3,1,9900,679,0.7005420091626324,0.7005420091626324,1.0,0.7005420091626324,0.3502710045813162,0.7005420091626324,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,cb9442086301442eab36626d8832259b6eb4ccc554a1675a716782c8c93fb8ea,2,1,151,29,151.0,4,1,342,900,0.3876396997428222,0.3876396997428222,1.0,0.3876396997428222,0.1938198498714112,0.387639699742822,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,4d7ea7af8b287a62678472b90ab32c9a30fa0ef25f288b4fefa684e88a5fb024,2,1,215,39,215.0,3,1,1,3523,0.7692001922948177,0.7692001922948177,1.0,0.7692001922948177,0.38460009614740887,0.7692001922948177,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,ae65189357ede1a9ce8d1ca8bd75991c47a2c9174c40af8e5c36cfcf92b1d405,2,1,203,34,203.0,3,1,-135,730,0.4597160976929997,0.4597160976929997,1.0,0.4597160976929997,0.22985804884649985,0.4597160976929997,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,ba38f4fcd48b9a9ab60546c0d93ff9bf108294395a0e03b42689a0ec45ceae72,2,1,126,24,126.0,3,1,6,769,0.5421877633165502,0.5421877633165502,1.0,0.5421877633165502,0.2710938816582751,0.5421877633165502,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,1644872499e668a3ba6764ada4484f6c163490200ca7df167d00c9f84b75c9e2,2,1,217,38,217.0,3,1,22,664,0.5983190632529984,0.5983190632529984,1.0,0.5983190632529984,0.2991595316264992,0.5983190632529984,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,7b560c2759704fabb708e4d4b949c1c7dbda5f0a944ae4175ea45d5f28a4396d,2,1,132,24,132.0,3,1,521,1202,0.7790087291798746,0.7790087291798746,1.0,0.7790087291798746,0.38950436458993737,0.7790087291798745,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,27845f29cec2d7e5a639f3338d0c58debd7b60be87cfdc3b75c46955bb2d1c38,2,1,274,52,274.0,3,1,9,711,0.9296354112610535,0.9296354112610535,1.0,0.9296354112610535,0.46481770563052677,0.9296354112610535,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,6d54f610e5f280a6a4b45325b4eb46598a2b6f6fe7b0b6eecbb797e3bb16a94c,2,1,151,25,151.0,3,1,29,525,0.49797888239611665,0.49797888239611665,1.0,0.49797888239611665,0.24898944119805833,0.49797888239611665,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,84c635c4840bc0fe695f292339642f1a9d52fa1be3ac4ba4a181f6175609898f,2,1,183,32,183.0,3,1,0,430,0.5665134550791562,0.5665134550791562,1.0,0.5665134550791562,0.2832567275395782,0.566513455079156,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,d20c362ce680a7c7b8e700903cdb8688efde0f7c8ca24ccd260cb87f872b1f3b,2,1,200,38,200.0,4,1,1,2658,0.8520947152403688,0.8520947152403688,1.0,0.8520947152403688,0.4260473576201844,0.8520947152403688,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,5d4be178438ab3cf51b254de87f21d263c1d58d348b15f2acd263be88314aeed,2,1,314,52,314.0,3,1,126,1246,0.5775628503935248,0.5775628503935248,1.0,0.5775628503935248,0.2887814251967624,0.5775628503935248,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,371cb7c62e0074dfb68ea800d9c6390846e8521770ce155345f2665473d05a52,2,1,53,6,53.0,3,1,5,221,0.8688664829339101,0.8688664829339101,1.0,0.8688664829339101,0.43443324146695506,0.8688664829339101,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,70975874b843284a8269f3622b16fe01c60968d88eb89d3f59650ea92a921704,2,1,210,36,210.0,4,1,14,1158,0.3845814881800125,0.3845814881800125,1.0,0.3845814881800125,0.19229074409000624,0.3845814881800125,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,87216d5b5ea90fe92bb86276ac14145b5acc0cedc56125d30d3c9673b9b343ba,2,1,115,20,115.0,3,1,1005,2627,0.6312252469485702,0.6312252469485702,1.0,0.6312252469485702,0.3156126234742851,0.6312252469485702,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,80a9010fdb03660163afc9540d626937f6c1504e1fb121142393a8098467ab48,2,1,139,24,139.0,3,1,70,863,0.7018212019990988,0.7018212019990988,1.0,0.7018212019990988,0.3509106009995494,0.7018212019990988,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,cc7c6c60fc8c2c1b08ff9347db622ca741c42e6cda6a62e3b74c3866dcc28828,2,1,204,33,204.0,3,1,20,515,0.7047745479238989,0.7047745479238989,1.0,0.7047745479238989,0.35238727396194947,0.7047745479238989,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,76527ac9007e6413a05d9981b94884e4b2ad87cd5c5cbb83237b51a8b6a73ee7,2,1,212,45,212.0,3,1,2,1553,0.5676808090033694,0.5676808090033694,1.0,0.5676808090033694,0.2838404045016847,0.5676808090033694,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,01d52f2f6bd8afe91217c86d7b34a5216859853ba101d5c24d958482257aca19,2,1,183,35,183.0,3,1,20,644,0.5877125115580686,0.5877125115580686,1.0,0.5877125115580686,0.2938562557790343,0.5877125115580686,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,aeca1f185b0f99dd2f647c2f539f452b8d628607c4fc0adaf2aa98f0ef15e1f4,2,1,158,28,158.0,3,1,109,959,0.6730918017748819,0.6730918017748819,1.0,0.6730918017748819,0.33654590088744096,0.6730918017748819,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,660d34716aba680928be9d38ef8ae65cce9fc29a18d9dd17d058c29fc938586e,2,1,283,45,283.0,3,1,3,854,0.6946832695494349,0.6946832695494349,1.0,0.6946832695494349,0.34734163477471747,0.6946832695494349,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,b601cfb54b5ff8257388eb244e2991592473218ce8e1aee9e2005a91472fd29d,2,1,193,30,193.0,3,1,6,832,0.7719967355215731,0.7719967355215731,1.0,0.7719967355215731,0.38599836776078655,0.7719967355215731,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,758855fcadc4e2d3c5377411c6488883763a41519fb6913dc3f0287c3373e884,2,1,132,20,132.0,3,1,14,564,0.7781453671910626,0.7781453671910626,1.0,0.7781453671910626,0.38907268359553143,0.7781453671910624,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,b109faf866d694f5afc80d33ecb085295c84c2e0dc12dc6f20abb60f1786c7dd,2,1,193,39,193.0,3,1,5,1450,0.47159532260670867,0.47159532260670867,1.0,0.47159532260670867,0.2357976613033544,0.47159532260670856,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,da5cec2f17b8a823e36821521b21e21f73d1951f3ed70cd1af365c6140393ece,2,1,166,30,166.0,3,1,47,589,0.6046935823678306,0.6046935823678306,1.0,0.6046935823678306,0.30234679118391533,0.6046935823678304,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,0eaba4318e4e475462457b98e902ae9d863dc28fcc380d3ce45913852998171d,2,1,227,42,227.0,3,1,25,595,0.665312643427074,0.665312643427074,1.0,0.665312643427074,0.3326563217135371,0.6653126434270737,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,0b17b46eb495521974b5a13a3d1810fa3a5b3d4d6135d08e61feb6da8a94dde0,2,1,219,38,219.0,3,1,3,816,0.6733502919141221,0.6733502919141221,1.0,0.6733502919141221,0.33667514595706116,0.6733502919141219,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,8bac527e4ec79aa7a0d9f69c217384878ec6569fe4c71038e23d247a6a2c53f4,2,1,213,39,213.0,3,1,477,926,0.7007074966540147,0.7007074966540147,1.0,0.7007074966540147,0.35035374832700744,0.7007074966540144,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,4ec942d3f20d752193e28faccb2215650000bf98016523719e9373a8ca072d95,2,1,126,24,126.0,3,1,13,443,0.6464148823811778,0.6464148823811778,1.0,0.6464148823811778,0.323207441190589,0.6464148823811777,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,1e5c414487bdffa62fb76b38c17b02722b704e9b769a9d5645b2aa3334fbd899,2,1,339,63,339.0,3,1,506,1519,0.39364104092912244,0.39364104092912244,1.0,0.39364104092912244,0.1968205204645614,0.3936410409291221,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,dc25309a606071d1a7f4c2b1b8d48480cb8aec5292f11941723c1596899d18f9,2,1,236,38,236.0,3,1,12,634,0.48390089806754755,0.48390089806754755,1.0,0.48390089806754755,0.24195044903377377,0.48390089806754755,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,4adbe168817e8c0d4455ff1bc72bf39b0a470888a7ce56a72a701384a2478109,2,1,398,73,398.0,3,1,21,676,0.4735082172433549,0.4735082172433549,1.0,0.4735082172433549,0.23675410862167745,0.4735082172433549,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,3befb0516b19f83a8d4ef82971ea6b3766105d7f1567af01d683503580ad4b45,2,1,131,26,131.0,3,1,1,1521,0.628870235904801,0.628870235904801,1.0,0.628870235904801,0.3144351179524005,0.628870235904801,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,f67f091fe6732f2a3d1446d1db1a5a10824560f051fa30811b59034d4bc11db4,2,1,216,44,216.0,3,1,41,1508,0.610270866148123,0.610270866148123,1.0,0.610270866148123,0.3051354330740615,0.610270866148123,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,ec2745a5d0cbc509c3d765211c69661853a91a8ba0495cbe0d01d87e25d67cc4,2,1,208,38,208.0,3,1,0,6110,0.49940178565937354,0.49940178565937354,1.0,0.49940178565937354,0.24970089282968677,0.49940178565937354,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,eed11b3f64f22be976e97d2aa79ca5b875f13b3049e6e5afda8f5c1fe9d86c69,2,1,161,28,161.0,3,1,72,973,0.8046352432822435,0.8046352432822435,1.0,0.8046352432822435,0.4023176216411217,0.8046352432822435,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,cdcf40305b5070dafa427dc28036c75936c762ee10464e254f440ac3fb0892d1,2,1,119,23,119.0,2,1,250,800,0.45165302209834146,0.45165302209834146,1.0,0.45165302209834146,0.22582651104917073,0.45165302209834146,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,d71e9b6e63a5966794a47c5985374c8c629081eec0fbc1004b96a0cb70dfe833,2,1,216,38,216.0,3,1,137,2094,0.6369691489186444,0.6369691489186444,1.0,0.6369691489186444,0.3184845744593222,0.6369691489186444,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,0d1e349074634216521d04a2d0194bec2302b544dcb825ff047a93ea9e798c3a,2,1,108,19,108.0,3,1,2520,480,0.9203211413411775,0.9203211413411775,1.0,0.9203211413411775,0.46016057067058874,0.9203211413411775,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,fdb1e55a127ed51692e40a85361db4567f4132ec260bce9c7c980f427583da4c,2,1,189,32,189.0,3,1,2,1022,0.6627573150423772,0.6627573150423772,1.0,0.6627573150423772,0.3313786575211886,0.6627573150423772,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,01fb674f62e56bc25fc8a935303a4f52afa7e9ab2973d6e9257bd6209572e080,2,1,127,20,127.0,3,1,3,592,0.5944435471665697,0.5944435471665697,1.0,0.5944435471665697,0.2972217735832849,0.5944435471665696,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,d17dc0579ddcb8e7d6f278c2bc23dc8a1d4b30f5c6fbae0238f329f38a56b4e3,2,1,498,84,498.0,4,1,137,1124,0.8430155454073824,0.8430155454073824,1.0,0.8430155454073824,0.42150777270369133,0.8430155454073822,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,48c52067fd175fde9b60e1404e1a12400f07c77b7343aecb59fdc6cf39a90d51,2,1,144,24,144.0,3,1,220,318,0.8828299801172586,0.8828299801172586,1.0,0.8828299801172586,0.44141499005862944,0.8828299801172582,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,d3fbaefef081dabb9240b9c16f342aae1cc12caadd698e0242c1a39100359a90,2,1,259,43,259.0,4,1,21,594,0.6005798566818408,0.6005798566818408,1.0,0.6005798566818408,0.3002899283409205,0.6005798566818406,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,f792b5042e57aa0c719d5198e21b99ed87eafbd4f0e25b4e207f8864616b2bed,2,1,84,14,84.0,3,1,10000,296,0.44039403142044364,0.44039403142044364,1.0,0.44039403142044364,0.22019701571022182,0.44039403142044364,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,3ad2bba1bb1124b2bc878aab2b08b0a92053b1fc4c40d3fc10eb8550b358c08f,2,1,245,42,245.0,3,1,162,1607,0.43656037046529683,0.43656037046529683,1.0,0.43656037046529683,0.21828018523264853,0.4365603704652966,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,468d2168ff33ec5648c27758171fbe0181f7668649ce9e340144d5cdcb4f39d8,2,1,177,31,177.0,3,1,-24,861,0.6118192660716526,0.6118192660716526,1.0,0.6118192660716526,0.3059096330358263,0.6118192660716526,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,f51bffd37d3d653de4b402dd7fbcbe46a028fd9396d39baf298bd52fa8ec53a1,2,1,210,34,210.0,3,1,540,903,0.6030255318345457,0.6030255318345457,1.0,0.6030255318345457,0.3015127659172729,0.6030255318345455,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,4cf221d6c18233543623f65a204657703cc4725701412339e95b5ca5415cca5c,2,1,332,64,332.0,3,1,5,352,0.28408393017256517,0.28408393017256517,1.0,0.28408393017256517,0.14204196508628258,0.28408393017256517,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,fcd399bf47231bf5d7208724486de2236c2a4fadc071758d5a4491e206c2f461,2,1,182,32,182.0,3,1,127,791,0.46181359765943064,0.46181359765943064,1.0,0.46181359765943064,0.23090679882971532,0.46181359765943064,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,7b71a60c80e9b1f363496053bea3f28c4ba81096040c31dba894d160407355a5,2,1,137,23,137.0,3,1,4,799,0.541659083707267,0.541659083707267,1.0,0.541659083707267,0.2708295418536335,0.541659083707267,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,4499d5543429b2597affb5ab47215f6bb058ddce42181bc09173ef86a9af1026,2,1,209,36,209.0,3,1,4,1522,0.5307401778417619,0.5307401778417619,1.0,0.5307401778417619,0.26537008892088093,0.5307401778417619,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,309f3fb78664e8af9d1e756d0d7db9da38182dcd192e8b9d8877697376b6c3e1,2,1,229,43,229.0,3,1,11,791,0.49390705995253725,0.49390705995253725,1.0,0.49390705995253725,0.24695352997626885,0.4939070599525368,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,a1cee90acd31f5fc1e622ed4638c84ce376620f25470e28dcf57a3ad8b602b76,2,1,141,28,141.0,3,1,13,1378,0.9153545726188571,0.9153545726188571,1.0,0.9153545726188571,0.4576772863094286,0.915354572618857,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,3355c4afe8e64647a35038f72140389d16ad40f6510ef50ba1909d177dd5aa8b,2,1,266,49,266.0,3,1,33,1205,0.6268985698508236,0.6268985698508236,1.0,0.6268985698508236,0.3134492849254118,0.6268985698508236,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,232b2d8ec2e406585baeba08e749c28ab9fe5eb017f7ff2ad87d388dbccccceb,2,1,179,31,179.0,3,1,25,720,0.7207026683847265,0.7207026683847265,1.0,0.7207026683847265,0.36035133419236326,0.7207026683847265,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,a67558c584c1f4225ec025dfe8a888ad9f8252f8aa44ea64c642e66cb3e07452,2,1,161,28,161.0,3,1,3,1873,0.6813435437399558,0.6813435437399558,1.0,0.6813435437399558,0.3406717718699779,0.6813435437399558,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,fc28cf14f8c116a4ebeb49ae3275e2372899c699696cfb2d614a890c6e77c071,2,1,176,30,176.0,3,1,3,642,0.7811010219189365,0.7811010219189365,1.0,0.7811010219189365,0.39055051095946824,0.7811010219189365,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,0c9733e6b213263263a52d33332b0a6efdd54641854f7135d3a980f8ba1a7c2c,2,1,284,49,284.0,3,1,-1,662,0.6343040415489255,0.6343040415489255,1.0,0.6343040415489255,0.31715202077446275,0.6343040415489255,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,debf773dc8f0d4c92d39f3cd4e3bef389c57472d588bcc05bdfc9b830c509057,2,1,85,12,85.0,2,1,3,234,0.7665964788081558,0.7665964788081558,1.0,0.7665964788081558,0.3832982394040779,0.7665964788081558,0.0,0.0,0.0,0.0,0.0,1.0
AskMind,19e4df8ed3cc257bce0cf335c8c7dc08d5f66e3644ef4bce5b9b18a842457f6c,2,1,164,28,164.0,3,1,240,987,0.5654759053732592,0.5654759053732592,1.0,0.5654759053732592,0.2827379526866297,0.565475905373259,0.0,0.0,0.0,0.0,0.0,1.0
